vendor_name,claims,amount,report_month,report_year,schedule,source_pdf
AL-HUDA NURSING HOME LTD,,2638720.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ALIBEE NURSING HOME LIMITED,,736960.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ALIBRAR MEDICAL CENTRE LIMITED,,1946560.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ALIKUNE HEALTH CENTRE,,10000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ALIMAOW HEALTH CENTRE,,909200.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
AL-ISHRAQ NURSING HOME LIMITED,,1846800.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
AL-JAMIL NURSING HOME LIMITED,,5279680.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Al-Kawthar Medical Centre,,981120.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ALKAWTHAR WELLNESS CENTRE ANNEX LIMITED,,3448480.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
AL-KAWTHAR WELLNESS CENTRE LIMITED,,2106720.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ALLIANCE MEDICAL CENTRE,,1084350.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Alliance Medical Centre (Mombasa),,394050.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ALLIANCE MEDICAL CENTRE LTD GARISSA,,1248900.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ALLIANCE MEDICAL CENTRE MOMBASA,,745500.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ALLUC MEDICAL CENTRE,,829680.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ALMAARAJ MEDICAL CENTRE,,591360.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
AL-MAQDIS MEDICAL CENTRE,,2200400.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
AL-MASRY NURSING HOME LIMITED,,3344320.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ALMISBAH MEDICAL CENTRE,,3447280.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ALMO NURSING HOME LIMITED,,2508800.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ALMOND NURSING HOME,,1924160.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
AL-MUHARAM NURSING HOME LTD,,382720.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
AL-MUNTAHA HOSPITAL LIMITED,,1133440.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ALMUZAINI ISLAMIC HOSPITAL KENYA LIMITED,,67200.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Al-muzayny Hospital,,241920.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
AL-NAJAH MEDICARE LIMITED,,987840.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
AL-NAS NURSING HOME,,1424640.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ALPHA COMMUNITY NURSING HOME,,190400.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
