vendor_name,claims,amount,report_month,report_year,schedule,source_pdf
183 CHEPTALAL SUB-COUNTY HOSPITAL,,17920.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
184 CHEPTERWAI SUB-COUNTY HOSPITAL,,235200.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
185 CHEPTERWAI SUB-COUNTY HOSPITAL,,20160.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
186 CHERANGANY SUB COUNTY HOSPITAL,,211680.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
187 CHERANGANY SUB COUNTY HOSPITAL,,20160.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
188 CHERANGANY SUB-COUNTY HOSPITAL,,6720.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
189 CHESONGOCH MISSION HOSPITAL,,1330560.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
190 CHESONGOCH MISSION HOSPITAL,,490560.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
192 CHIRON MEDICAL DIAGNOSTICS AND IMAGING HOSPITAL LIMITED,,404700.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
191 CHIRON MEDICAL DIAGNOSTICS AND IMAGING HOSPITAL LIMITED,,383400.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
193 CHOMBELI MODEL HEALTH CENTRE,,8960.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
195 CHRISTAMARIANNE MISSION HOSPITAL (ASUMBI),,2832900.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
194 CHRISTAMARIANNE MISSION HOSPITAL (ASUMBI),,2311050.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
196 CHUKA COUNTY REFFERAL HOSPITAL,,78470.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
197 CHUKA COUNTY REFERRAL HOSPITAL,,1027440.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
198 CHUKA COUNTY REFERRAL HOSPITAL,,87940.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
199 CHULAIMBO SUB-COUNTY HOSPITAL,,409920.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
200 CHULAIMBO SUB-COUNTY HOSPITAL,,47040.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
Page 4 of,,33.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
201 CHWELE SUB COUNTY HOSPITAL,,1270000.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
202 CHWELE SUB COUNTY HOSPITAL,,87360.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
203 CITY GATE DOCTORS PLAZA LTD,,2044800.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
204 CITY GATE DOCTORS PLAZA LTD,,489900.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
205 CKS DIALYSIS CENTRE - BURUBURU,,7252650.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
206 CKS DIALYSIS CENTRE - BURUBURU,,1030750.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
207 CKS DIALYSIS CENTRE PANGANI,,8434800.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
208 CKS DIALYSIS CENTRE PANGANI,,1320600.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
209 CKS HOSPITAL LIMITED-KIMUKA,,2460150.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
210 CKS HOSPITAL LIMITED-KIMUKA,,138450.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
211 COAST GENERAL TEACHING AND REFERRAL HOSPITAL,,25166819.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
212 COAST GENERAL TEACHING AND REFERRAL HOSPITAL,,2245270.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
213 CONSOLATA HOSPITAL KYENI,,4153040.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
214 CONSOLATA HOSPITAL KYENI,,615200.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
215 CONSOLATA COTTAGE HOSPITAL CHUKA,,873600.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
