vendor_name,claims,amount,report_month,report_year,schedule,source_pdf
143 ST CATHERINE'S ICHUNI MISSION HOSPITAL,,8975940.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
144 HEALTH WAVE MEDICAL SERVICES LIMITED-HOSPITAL,,8959670.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
145 CU-MEYR MEDICAL CENTER LIMITED,,8910720.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
146 AIC CURE INTERNATIONAL HOSPITAL,,8881020.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
147 TRANS MARIGOLD HOSPITAL,,8782640.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
148 THE SOUTHGATE HOSPITAL,,8748460.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
149 KITENGELA MEDICAL SERVICES,,8711280.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
150 BISHOP U. J. KIOKO CATHOLIC HOSPITAL,,8669850.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
151 EAGLEVIEW MEDICAL SERVICES LIMITED,,8637520.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
152 TOM MBOYA MEMORIAL LEVEL 4 HOSPITAL,,8621600.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
153 BRIMAXA HOSPITAL LIMITED,,8544360.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
154 JOCHAM HOSPITAL LTD,,8532247.39,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
155 FILYNE CHIMA HOSPITAL LIMITED,,8477280.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
156 KENDU ADVENTIST HOSPITAL,,8442570.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
157 MAUA METHODIST HOSPITAL,,8419530.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
158 NEPHRO MED LIMITED,,8382093.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
159 MWINGI SUB-COUNTY HOSPITAL,,8337120.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
160 GARISSA COUNTY REFERRAL HOSPITAL,,8325190.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
161 REALE HOSPITAL UTAWALA LIMITED,,8267474.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
162 BALANCE LIFE HOSPITAL LIMITED,,8252160.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
163 PORT-REITZ SUB COUNTY HOSPITAL,,8191840.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
164 BUNGOMA WEST HOSPITAL,,8186987.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
165 NORTHGATE HOSPITAL LIMITED,,8128560.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
166 NORTHERN SPECIALISTS HOSPITAL LIMITED,,8109120.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
167 ALFAROOQ HOSPITAL LTD,,8074639.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
168 AYALE MEDICARE AND NURSING HOME,,8057640.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
169 NAMO HOSPITAL LIMITED,,7990505.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
170 MARAGUA SUB-COUNTY HOSPITAL,,7988059.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
171 A.I.C GITHUMU MISSION HOSPITAL,,7986580.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
172 TOWNSHIP COTTAGE HOSPITAL LIMITED,,7956400.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
173 ST. LAWRENCE HOMA BAY HOSPITAL,,7944080.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
174 PLAZA SPECIALIST HOSPITAL LIMITED,,7941948.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
175 VOLUNTEER NURSING HOME LIMITED,,7835520.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
176 NYANCHWA ADVENTIST MISSION HOSPITAL,,7792720.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
177 THE BALOZI HOSPITAL LIMITED,,7739770.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
178 COTTOLENGO MISSION HOSPITAL,,7594200.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
179 ST. TERESA HOSPITAL KIAMBU,,7584638.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
180 THE KITUI HOSPITAL MATERNITY &amp; NURSING HOME,,7520920.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
181 THE CHERANGANY HOSPITAL LIMITED,,7466450.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
182 DIANI BEACH HOSPITAL,,7465350.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
183 MOTHER ANGELA HURUMA HOSPITAL,,7442161.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
184 ST. LEONARDS HOSPITAL,,7414010.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
185 RAPHA DIALYSIS AND DIAGNOSTIC CENTRE,,7380450.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
186 NYAMBENE SUB-COUNTY HOSPITAL,,7370620.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
187 DR AGARWALS EYE HOSPITAL,,7322160.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
188 MODERN ABERDARE VIEW HOSPITAL LIMITED,,7306480.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
189 ALPHA HILL MEDICAL CENTER LIMITED,,7259959.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
190 KAPKATET SUB-COUNTY HOSPITAL,,7257070.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
191 ST. MATIA MULUMBA HOSPITAL,,7250400.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
192 RAPHA HOSPITAL &amp; CLINICS,,7237030.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
193 THE KAREN HOSPITAL LIMITED,,7226680.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
194 TABAKA MISSION HOSPITAL,,7225700.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
195 SYNERGY CLINICS LIMITED,,7206266.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
196 AL-BASRAH HOSPITAL LTD,,7146880.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
197 MAKINDU SUB-COUNTY HOSPITAL,,7138458.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
198 ST. BRIGITTAS CATHOLIC HOSPITAL,,7123320.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
199 CANCER CARE KENYA LIMITED-UAP OLD MUTUAL TOWER,,7116872.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
200 USHIRIKA ELITE HOSPITAL LIMITED,,7100800.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
201 CHIROMO MENTAL HEALTH HOSPITAL -NAIROBI LIMITED,,7063840.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
202 ITANDO MISSION OF HOPE AND HEALTHCARE,,7053560.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
203 KAGIO HOSPITAL LIMITED,,6990850.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
