vendor_name,claims,amount,report_month,report_year,schedule,source_pdf
KITHIMANI DISPENSARY,,64222.59,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Chesongo Dispensary,,20287.67,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Ngwata Health Centre,,136791.58,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
KUIKUI HEALTH CENTRE,,12050.88,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
KATANGI HEALTH CENTRE,,16110.96,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Soin sub county hospital,,339206.6,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
MALKAGUFU DISPENSARY,,36759.45,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
VIRANGONI DISPENSARY,,90216.65,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
KIKUMINI DISPENSARY,,13616.88,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
NTHANGU DISPENSARY,,15825.05,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
RWANYAMBO DISPENSARY,,64289.45,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
RIECHIERI HEALTH CENTRE,,112650.18,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
"mwengea dispensary 1 ,",,420.61,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
KIBOGO DISPENSARY,,19828.42,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
KAPSOWAR DISPENSARY,,116490.9,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
"KATULYE DISPENSARY-NZAUI 1 ,",,342.11,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bukembe Dispensary,,204365.61,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Koru Dispensary,,22974.17,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Jamia Medical Centre,,1567223.66,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
NZEVENI HEALTH CENTRE,,41752.77,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
"CHEPKUNYUK DISPENSARY 1 ,",,466.37,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
KAMBOO DISPENSARY,,17742.35,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
NDUNDUNI DISPENSARY,,113098.54,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
KABIEMIT DISPENSARY,,95305.93,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Challa Dispensary,,161506.55,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
OROLWO DISPENSARY,,79357.65,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
OSORONGAI DISPENSARY,,888596.58,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Mkongani Dispensary,,24115.92,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
"KAPTIMBOR DISPENSARY 1 ,",,805.6,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
"Kizibe Dispensary 9 ,",,871.63,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
"KIPAO DISPENSARY 3 ,",,457.18,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
MAHANDAKINI DISPENSARY,,47464.2,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Taqwa Nursing Home,,1415710.88,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Mirihini Dispensary,,117553.68,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Ganda Dispensary,,223743.02,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
CHESIYO DISPENSARY,,47232.59,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
KATHAMA DISPENSARY,,104148.01,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Chemelil GOK Health Centre,,221178.86,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Parayon Dispensary,,17672.51,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
ITEMBU DISPENSARY,,56387.7,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
DIANI HEALTH CENTRE,,742205.07,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
"KANGOLETIANG DISPENSARY 1 ,",,334.6,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
"GIRIAMA MISSION DISPENSARY 1 ,",,583.85,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Kiangachinyi Dispensary,,64859.13,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Malela Level 4 Hospital,,63788.95,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
PEDO DISPENSARY,,87831.04,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Utuneni Dispensary,,58698.7,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Tawa Sub-County Hospial,,183027.86,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
"PSIGIRIO DISPENSARY 1 ,",,334.6,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Gelegele Dispensary,,110604.65,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
MOI VOI COUNTY REFERRAL HOSPITAL,,1570121.89,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
MBIINI DISPENSARY,,67223.29,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Verna Health Centre,,104776.01,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
"KAVUKO DISPENSARY 1 ,",,342.11,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
"NDULUNI DISPENSARY 2 ,",,625.22,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
KASEWE DISPENSARY,,50146.13,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
LOITOKTOK DISTRICT HOSPITAL,,3022874.01,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Sigowet Sub County Hospital,,1918337.13,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Kijauri Sub County Hospital,,348013.22,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Kimangeti Dispensary,,46905.02,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Esani Sub-County Hospital,,24601.76,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Forttenan Sub County Hospital,,1047070.33,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
KWAKALUI DISPENSARY,,22329.1,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
MILE 46 HEALTH CENTRE,,53489.59,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
OLOOLUA DISPENSARY,,771876.82,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
"OLDONYO NYOKIE DISPENSARY 8 ,",,225.63,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
ISINET DISPENSARY,,61807.13,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
MWINGI HOSPITAL (KITUI),,1594907.64,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Migwani Sub County Hospital,,215066.27,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
MASURURA DISPENSARY,,50023.84,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
KABITUNGU DISPENSARY,,78523.43,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
"Chepsir Dispensary 1 ,",,466.37,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
NDEIYA HEALTH CENTRE,,357923.16,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
KINALE DISPENSARY,,486410.22,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
RIRONI HEALTH CENTRE,,417886.16,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
HAMUNDIA HEALTH CENTRE,,206178.58,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
KOIWALELACH DISPENSARY,,32485.78,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
KAPCHEBWAI DISPENSARY,,336911.1,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
UTHIRU HEALTH CENTRE,,415317.85,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
YEKANGA DISPENSARY,,29319.85,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Nthongoni Sub County Hospital,,208660.61,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
UTANGWA DISPENSARY,,104772.76,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
KIKUMINI HEALTH CENTRE,,24010.42,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
KAKUTHA DISPENSARY,,62695.52,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
"GK PRISONS DISPENSARY (KERICHO) 1 ,",,466.37,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
"Chepcholiet Dispensary 1 ,",,466.37,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Mbogoini Health Centre,,18659.67,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Sumeek Dispensary,,111789.26,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
NYANGWETA HEALTH CENTRE,,53596.7,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Kenyoro Health Centre,,181636.86,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
MAGWAGWA HEALTH CENTRE,,170427.33,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Gesure Health Centre (Manga),,38391.7,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Gatei Dispensary,,112990.43,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
ramba health centre,,16037.39,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Namasoli Health Centre,,262704.22,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
RERA HEALTH CENTRE,,100650.18,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
RABAR HEALTH CENTRE,,101776.76,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
BORO DISPENSARY,,101638.4,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
MASOGO DISPENSARY,,58818.84,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Shamberere Health Centre,,74271.29,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
"Lugari Forest Dispensary 7 ,",,421.11,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Eshinutsa Health Centre,,61717.13,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
WANG'NYANG' DISPENSARY,,126309.37,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Tulwet Health Centre,,100991.04,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
"KAMASIELO DISPENSARY 7 ,",,455.61,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
perkerra clinic,,57961.88,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Mwangunda Health Centre,,100549.26,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
KATILINI DISPENSARY,,109403.76,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Elukhambi Dispensary,,30843.51,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
St Jude Thaddeus Medical Clinic,,385443.1,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
KANDARA HEALTH CENTRE,,589051.57,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Mukurweini Sub-county Hospital,,2044980.38,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
