vendor_name,claims,amount,report_month,report_year,schedule,source_pdf
WAITHAKA HEALTH CENTRE,,50000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
WAMUNYU HEALTH CENTRE,,20000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
WANANCHI JAMII HOSPITAL LIMITED,,30000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
WANGNYANG DISPENSARY,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
WARANGARA HEALTH CENTRE,,20000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
WARGADUD HEALTH CENTRE,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
WAYSIDE MEDICAL CLINIC,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
WEBUYE HEALTH CENTRE,,20000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
WEST SIDE HEALTHCARE MALABA,,120000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
WESTLANDS HOSPITAL,,60000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
WESU SUB-COUNTY HOSPITAL,,60000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
WITU HEALTH CENTRE,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
WIYETA HEALTH CENTRE,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
YABICHO HEALTH CENTRE,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
YALA SUB-COUNTY HOSPITAL,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
ZANIK MEDICAL CENTRE,,20000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
ZIWA SIRIKWA SUB-COUNTY HOSPITAL,,60000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
